,filename,start_time,end_time,sentence,phoneme,speech,input_values,input_length,labels
2085,comedy_80_first_12min,685.056,693.591,اه لا هو ابويا كان شغله مع الدكاترة وعميد الكلية والكلام ده ما ما لوش اي علاقة بالطلبة بس في يوم قال لي ,"|h lA hw >bwyA kAn $glh mE AldkAtrp wEmyd Alklyp wAlklAm dh mA mA lw$ >y ElAqp bAlTlbp bs fy ywm qAl ly  
","tensor([-6.4087e-04, -3.0518e-05,  3.6621e-04,  ..., -5.4932e-04,
        -6.4087e-04, -6.4087e-04])","[-0.00686193 -0.0002497   0.00404825 ... -0.0058701  -0.00686193
 -0.00686193]",136560,"[6, 32, 0, 29, 6, 0, 32, 33, 0, 6, 7, 33, 35, 6, 0, 28, 6, 31, 0, 19, 25, 29, 32, 0, 30, 24, 0, 6, 29, 14, 28, 6, 9, 16, 8, 0, 33, 24, 30, 35, 14, 0, 6, 29, 28, 29, 35, 8, 0, 33, 6, 29, 28, 29, 6, 30, 0, 14, 32, 0, 30, 6, 0, 30, 6, 0, 29, 33, 19, 0, 6, 35, 0, 24, 29, 6, 27, 8, 0, 7, 6, 29, 22, 29, 7, 8, 0, 7, 18, 0, 26, 35, 0, 35, 33, 30, 0, 27, 6, 29, 0, 29, 35, 0]"
2086,comedy_80_first_12min,693.591,702.585,واحد اداؤه كان كده بالظبط واحد زميلي شافك وانت بتشرب سيجارة ,"wAHd >dA&h kAn kdh bAlZbT wAHd zmyly $Afk w>nt bt$rb syjArp  
","tensor([-5.4932e-04, -2.7466e-04,  3.0518e-05,  ..., -5.1880e-04,
        -5.7983e-04, -5.4932e-04])","[-0.01004981 -0.00510443  0.00039044 ... -0.00950032 -0.0105993
 -0.01004981]",143904,"[33, 6, 12, 14, 0, 6, 14, 6, 4, 32, 0, 28, 6, 31, 0, 28, 14, 32, 0, 7, 6, 29, 23, 7, 22, 0, 33, 6, 12, 14, 0, 17, 30, 35, 29, 35, 0, 19, 6, 26, 28, 0, 33, 6, 31, 9, 0, 7, 9, 19, 16, 7, 0, 18, 35, 11, 6, 16, 8, 0]"
2087,comedy_80_first_12min,702.585,712.054,فانا طبعا كذاب فقلت له مين ابن كده ب شتمت يعني ما حصلش ,"f>nA TbEA k*Ab fqlt lh myn Abn kdh b $tmt yEny mA HSl$  
","tensor([-0.0005, -0.0003, -0.0002,  ...,  0.0021,  0.0024,  0.0018])","[-0.00709378 -0.00473767 -0.00285278 ...  0.03296014  0.03672992
  0.02824791]",151504,"[26, 6, 31, 6, 0, 22, 7, 24, 6, 0, 28, 15, 6, 7, 0, 26, 27, 29, 9, 0, 29, 32, 0, 30, 35, 31, 0, 6, 7, 31, 0, 28, 14, 32, 0, 7, 0, 19, 9, 30, 9, 0, 35, 24, 31, 35, 0, 30, 6, 0, 12, 20, 29, 19, 0]"
2088,comedy_80_first_12min,712.054,720.000,فقال لي بقى انا باقول لك زميلي انت تشتم يا حيوان فقلت له ما ,"fqAl ly bqY >nA b>qwl lk zmyly >nt t$tm yA HywAn fqlt lh mA  
","tensor([ 0.0012, -0.0005, -0.0005,  ...,  0.0025, -0.0039, -0.0309])","[ 0.02937977 -0.01241446 -0.01165457 ...  0.06129536 -0.09676281
 -0.76851004]",127136,"[26, 27, 6, 29, 0, 29, 35, 0, 7, 27, 34, 0, 6, 31, 6, 0, 7, 6, 27, 33, 29, 0, 29, 28, 0, 17, 30, 35, 29, 35, 0, 6, 31, 9, 0, 9, 19, 9, 30, 0, 35, 6, 0, 12, 35, 33, 6, 31, 0, 26, 27, 29, 9, 0, 29, 32, 0, 30, 6, 0]"
2089,comedy_81_first_12min,62.995,70.653,مساء الخير  مساء النور  ازيكو عاملين ايه  الحمد لله  ازيك استاذ احمد  اهلا بيك  اخبارك ايه  اهلا وسهلا  تمام ,"msA' Alxyr msA' Alnwr <zykw EAmlyn <yh AlHmd llh <zyk >stA* >Hmd >hlA byk >xbArk <yh >hlA wshlA tmAm  
","tensor([-0.0015, -0.0032, -0.0023,  ..., -0.0056, -0.0055, -0.0042])","[-0.04983898 -0.12070277 -0.0865363  ... -0.22193675 -0.21814047
 -0.16119637]",122528,"[30, 18, 6, 3, 0, 6, 29, 13, 35, 16, 0, 0, 30, 18, 6, 3, 0, 6, 29, 31, 33, 16, 0, 0, 6, 17, 35, 28, 33, 0, 24, 6, 30, 29, 35, 31, 0, 6, 35, 32, 0, 0, 6, 29, 12, 30, 14, 0, 29, 29, 32, 0, 0, 6, 17, 35, 28, 0, 6, 18, 9, 6, 15, 0, 6, 12, 30, 14, 0, 0, 6, 32, 29, 6, 0, 7, 35, 28, 0, 0, 6, 13, 7, 6, 16, 28, 0, 6, 35, 32, 0, 0, 6, 32, 29, 6, 0, 33, 18, 32, 29, 6, 0, 0, 9, 30, 6, 30, 0]"
2090,comedy_81_first_12min,70.653,75.459,الحمد لله تمام  انت منورنا الهارده الحقيقة  ربنا يخليك ده نورك  غيرواضح لما عرفت ان ,"AlHmd llh tmAm >nt mnwrnA AlhArdh AlHqyqp rbnA yxlyk dh nwrk <UNK> lmA Erft <n  
","tensor([-0.0040, -0.0034, -0.0010,  ..., -0.0006,  0.0013,  0.0018])","[-0.13136499 -0.1101453  -0.02738849 ... -0.01359569  0.05430733
  0.07234407]",76896,"[6, 29, 12, 30, 14, 0, 29, 29, 32, 0, 9, 30, 6, 30, 0, 0, 6, 31, 9, 0, 30, 31, 33, 16, 31, 6, 0, 6, 29, 32, 6, 16, 14, 32, 0, 6, 29, 12, 27, 35, 27, 8, 0, 0, 16, 7, 31, 6, 0, 35, 13, 29, 35, 28, 0, 14, 32, 0, 31, 33, 16, 28, 0, 0, 25, 35, 16, 33, 6, 21, 12, 0, 29, 30, 6, 0, 24, 16, 26, 9, 0, 6, 31, 0]"
2091,comedy_81_first_12min,75.459,85.027,قالوا لي ان الاستاذ احمد حلاوة هو اللي هيبقى معانا النهارده  الاستاذ احمد سلامة  لا هي هي ما فيش مشاكل ما هو احمد حلاوة حاجة حلوة يعني يعني احمد ج الجميل قصده ,"qAlwA ly <n Al>stA* >Hmd HlAwp hw Ally hybqY mEAnA AlnhArdh Al>stA* >Hmd slAmp lA hy hy mA fy$ m$Akl mA hw >Hmd HlAwp HAjp Hlwp yEny yEny >Hmd j Aljmyl qSdh  
","tensor([ 0.0047, -0.0004, -0.0045,  ..., -0.0049, -0.0035, -0.0043])","[ 0.11861084 -0.00347289 -0.1008492  ... -0.11174954 -0.07686847
 -0.09576238]",153088,"[27, 6, 29, 33, 6, 0, 29, 35, 0, 6, 31, 0, 6, 29, 6, 18, 9, 6, 15, 0, 6, 12, 30, 14, 0, 12, 29, 6, 33, 8, 0, 32, 33, 0, 6, 29, 29, 35, 0, 32, 35, 7, 27, 34, 0, 30, 24, 6, 31, 6, 0, 6, 29, 31, 32, 6, 16, 14, 32, 0, 0, 6, 29, 6, 18, 9, 6, 15, 0, 6, 12, 30, 14, 0, 18, 29, 6, 30, 8, 0, 0, 29, 6, 0, 32, 35, 0, 32, 35, 0, 30, 6, 0, 26, 35, 19, 0, 30, 19, 6, 28, 29, 0, 30, 6, 0, 32, 33, 0, 6, 12, 30, 14, 0, 12, 29, 6, 33, 8, 0, 12, 6, 11, 8, 0, 12, 29, 33, 8, 0, 35, 24, 31, 35, 0, 35, 24, 31, 35, 0, 6, 12, 30, 14, 0, 11, 0, 6, 29, 11, 30, 35, 29, 0, 27, 20, 14, 32, 0]"
2092,comedy_81_first_12min,85.027,92.833,اح احمد سلامة  اه اصل هو كان عايش في اميركا  او احمد حلاوة يعني الاتنين بيمشوا  سوري يعني انا مش انا عندي مشكلة بس في الاسامي في حفظ الاسامي  لا لا لا ولا يهمك ,">H >Hmd slAmp |h >Sl hw kAn EAy$ fy >myrkA >w >Hmd HlAwp yEny Al<tnyn bym$wA swry yEny >nA m$ >nA Endy m$klp bs fy Al>sAmy fy HfZ Al>sAmy lA lA lA wlA yhmk  
","tensor([-0.0035, -0.0040, -0.0023,  ..., -0.0034, -0.0033, -0.0035])","[-0.06451308 -0.07354825 -0.03981696 ... -0.06270605 -0.05909198
 -0.06391074]",124896,"[6, 12, 0, 6, 12, 30, 14, 0, 18, 29, 6, 30, 8, 0, 0, 6, 32, 0, 6, 20, 29, 0, 32, 33, 0, 28, 6, 31, 0, 24, 6, 35, 19, 0, 26, 35, 0, 6, 30, 35, 16, 28, 6, 0, 0, 6, 33, 0, 6, 12, 30, 14, 0, 12, 29, 6, 33, 8, 0, 35, 24, 31, 35, 0, 6, 29, 6, 9, 31, 35, 31, 0, 7, 35, 30, 19, 33, 6, 0, 0, 18, 33, 16, 35, 0, 35, 24, 31, 35, 0, 6, 31, 6, 0, 30, 19, 0, 6, 31, 6, 0, 24, 31, 14, 35, 0, 30, 19, 28, 29, 8, 0, 7, 18, 0, 26, 35, 0, 6, 29, 6, 18, 6, 30, 35, 0, 26, 35, 0, 12, 26, 23, 0, 6, 29, 6, 18, 6, 30, 35, 0, 0, 29, 6, 0, 29, 6, 0, 29, 6, 0, 33, 29, 6, 0, 35, 32, 30, 28, 0]"
2093,comedy_81_first_12min,92.833,99.193,معانا ال ال الوجه الجديد سليمان ابو الخير  اه  س سليمان اكتشافي ,"mEAnA Al Al Alwjh Aljdyd slymAn >bw Alxyr |h s slymAn Akt$Afy  
","tensor([-0.0024, -0.0029, -0.0029,  ..., -0.0002,  0.0039,  0.0004])","[-0.04720091 -0.05820046 -0.05888793 ...  0.00160962  0.09510585
  0.01604654]",101760,"[30, 24, 6, 31, 6, 0, 6, 29, 0, 6, 29, 0, 6, 29, 33, 11, 32, 0, 6, 29, 11, 14, 35, 14, 0, 18, 29, 35, 30, 6, 31, 0, 6, 7, 33, 0, 6, 29, 13, 35, 16, 0, 0, 6, 32, 0, 0, 18, 0, 18, 29, 35, 30, 6, 31, 0, 6, 28, 9, 19, 6, 26, 35, 0]"
2094,comedy_81_first_12min,99.193,108.652,يعني انا م ش شفته كان بيمثل في مركز شباب جرجا  اه  متالق قوي ا ا ا   م موهوب قوي  بيمثل فين كان ,"yEny >nA m $ $fth kAn bymvl fy mrkz $bAb jrjA |h mt>lq qwy | | | @@LAT(very @@LATtalent) m mwhwb qwy bymvl fyn kAn  
","tensor([0.0018, 0.0066, 0.0064,  ..., 0.0088, 0.0111, 0.0104])",[0.02951647 0.09764567 0.09547595 ... 0.12975752 0.16273727 0.15188865],151344,"[35, 24, 31, 35, 0, 6, 31, 6, 0, 30, 0, 19, 0, 19, 26, 9, 32, 0, 28, 6, 31, 0, 7, 35, 30, 10, 29, 0, 26, 35, 0, 30, 16, 28, 17, 0, 19, 7, 6, 7, 0, 11, 16, 11, 6, 0, 0, 6, 32, 0, 0, 30, 9, 6, 29, 27, 0, 27, 33, 35, 0, 6, 0, 6, 0, 6, 0, 0, 0, 30, 0, 30, 33, 32, 33, 7, 0, 27, 33, 35, 0, 0, 7, 35, 30, 10, 29, 0, 26, 35, 31, 0, 28, 6, 31, 0]"
2095,comedy_81_first_12min,108.652,117.924,في مركز شباب جرجا  جرجا  انا اه انا متعود ان انا ب بانزل دايما يعني ب بالف النجوع وبالف القرى عشان اصطاد المواهب دي ,"fy mrkz $bAb jrjA jrjA >nA |h >nA mtEwd <n >nA b b>nzl dAymA yEny b b>lf AlnjwE wb>lf AlqrY E$An >STAd AlmwAhb dy  
","tensor([0.0092, 0.0097, 0.0076,  ..., 0.0046, 0.0056, 0.0056])",[0.13782196 0.14405046 0.11424267 ... 0.07064322 0.08532467 0.08487978],148352,"[26, 35, 0, 30, 16, 28, 17, 0, 19, 7, 6, 7, 0, 11, 16, 11, 6, 0, 0, 11, 16, 11, 6, 0, 0, 6, 31, 6, 0, 6, 32, 0, 6, 31, 6, 0, 30, 9, 24, 33, 14, 0, 6, 31, 0, 6, 31, 6, 0, 7, 0, 7, 6, 31, 17, 29, 0, 14, 6, 35, 30, 6, 0, 35, 24, 31, 35, 0, 7, 0, 7, 6, 29, 26, 0, 6, 29, 31, 11, 33, 24, 0, 33, 7, 6, 29, 26, 0, 6, 29, 27, 16, 34, 0, 24, 19, 6, 31, 0, 6, 20, 22, 6, 14, 0, 6, 29, 30, 33, 6, 32, 7, 0, 14, 35, 0]"
2096,comedy_81_first_12min,117.924,125.772,اصطاد ال ال عارف  اه بتروح جرجا حضرتك  اه انا قبل ما اسافر اميركا لفيت ا جمهورية مصر العربية كلها ,">STAd Al Al EArf |h btrwH jrjA HDrtk |h >nA qbl mA >sAfr >myrkA lfyt > jmhwryp mSr AlErbyp klhA  
","tensor([0.0037, 0.0037, 0.0035,  ..., 0.0138, 0.0114, 0.0126])",[0.06900933 0.06848459 0.06586087 ... 0.24164987 0.20176937 0.22170961],125568,"[6, 20, 22, 6, 14, 0, 6, 29, 0, 6, 29, 0, 24, 6, 16, 26, 0, 0, 6, 32, 0, 7, 9, 16, 33, 12, 0, 11, 16, 11, 6, 0, 12, 21, 16, 9, 28, 0, 0, 6, 32, 0, 6, 31, 6, 0, 27, 7, 29, 0, 30, 6, 0, 6, 18, 6, 26, 16, 0, 6, 30, 35, 16, 28, 6, 0, 29, 26, 35, 9, 0, 6, 0, 11, 30, 32, 33, 16, 35, 8, 0, 30, 20, 16, 0, 6, 29, 24, 16, 7, 35, 8, 0, 28, 29, 32, 6, 0]"
2097,comedy_81_first_12min,131.906,140.132,انا باحب الفن قوي باحب الفن قوي يا استاذ احمد  طبعا  وباحب الناس اللي بيحبوا الفن  طبعا طبعا  و والناس اللي ما لهمش حد ,">nA b>Hb Alfn qwy b>Hb Alfn qwy yA >stA* >Hmd TbEA wb>Hb AlnAs Ally byHbwA Alfn TbEA TbEA w wAlnAs Ally mA lhm$ Hd  
","tensor([-0.0019, -0.0027, -0.0030,  ..., -0.0001, -0.0025, -0.0020])","[-0.02529152 -0.03580777 -0.04018954 ...  0.00056095 -0.03317871
 -0.02616787]",131616,"[6, 31, 6, 0, 7, 6, 12, 7, 0, 6, 29, 26, 31, 0, 27, 33, 35, 0, 7, 6, 12, 7, 0, 6, 29, 26, 31, 0, 27, 33, 35, 0, 35, 6, 0, 6, 18, 9, 6, 15, 0, 6, 12, 30, 14, 0, 0, 22, 7, 24, 6, 0, 0, 33, 7, 6, 12, 7, 0, 6, 29, 31, 6, 18, 0, 6, 29, 29, 35, 0, 7, 35, 12, 7, 33, 6, 0, 6, 29, 26, 31, 0, 0, 22, 7, 24, 6, 0, 22, 7, 24, 6, 0, 0, 33, 0, 33, 6, 29, 31, 6, 18, 0, 6, 29, 29, 35, 0, 30, 6, 0, 29, 32, 30, 19, 0, 12, 14, 0]"
2098,comedy_81_first_12min,140.132,149.792,اه  ها احنا احنا بنعاني من الواسطة بنعاني من المحسوبية  اه  ها فانا باحب الناس ال  باحب الناس الموهوبين باحب احطهم في القمة في مكانهم ,"|h hA <HnA <HnA bnEAny mn AlwAsTp bnEAny mn AlmHswbyp |h hA f>nA b>Hb AlnAs Al @@LAT(talent) b>Hb AlnAs Almwhwbyn b>Hb >HThm fy Alqmp fy mkAnhm  
","tensor([-0.0035, -0.0023, -0.0027,  ..., -0.0003,  0.0006,  0.0010])","[-0.06359351 -0.03953747 -0.04855848 ... -0.00044638  0.01639286
  0.02541388]",154560,"[6, 32, 0, 0, 32, 6, 0, 6, 12, 31, 6, 0, 6, 12, 31, 6, 0, 7, 31, 24, 6, 31, 35, 0, 30, 31, 0, 6, 29, 33, 6, 18, 22, 8, 0, 7, 31, 24, 6, 31, 35, 0, 30, 31, 0, 6, 29, 30, 12, 18, 33, 7, 35, 8, 0, 0, 6, 32, 0, 0, 32, 6, 0, 26, 6, 31, 6, 0, 7, 6, 12, 7, 0, 6, 29, 31, 6, 18, 0, 6, 29, 0, 0, 7, 6, 12, 7, 0, 6, 29, 31, 6, 18, 0, 6, 29, 30, 33, 32, 33, 7, 35, 31, 0, 7, 6, 12, 7, 0, 6, 12, 22, 32, 30, 0, 26, 35, 0, 6, 29, 27, 30, 8, 0, 26, 35, 0, 30, 28, 6, 31, 32, 30, 0]"
2099,comedy_81_first_12min,149.792,154.441,لا ما هو انا عايز اقول لك حاجة الواسطة والمحسوبية دي ما هياش ال ما هياش القاعدة يعني ,"lA mA hw >nA EAyz >qwl lk HAjp AlwAsTp wAlmHswbyp dy mA hyA$ Al mA hyA$ AlqAEdp yEny  
","tensor([-0.0007, -0.0004, -0.0015,  ...,  0.0106,  0.0074,  0.0101])","[-0.00939776 -0.0049509  -0.02496179 ...  0.19626972  0.13734877
  0.18626428]",74384,"[29, 6, 0, 30, 6, 0, 32, 33, 0, 6, 31, 6, 0, 24, 6, 35, 17, 0, 6, 27, 33, 29, 0, 29, 28, 0, 12, 6, 11, 8, 0, 6, 29, 33, 6, 18, 22, 8, 0, 33, 6, 29, 30, 12, 18, 33, 7, 35, 8, 0, 14, 35, 0, 30, 6, 0, 32, 35, 6, 19, 0, 6, 29, 0, 30, 6, 0, 32, 35, 6, 19, 0, 6, 29, 27, 6, 24, 14, 8, 0, 35, 24, 31, 35, 0]"
2100,comedy_81_first_12min,154.441,161.149,اكيد  الواسطة والمحسوبية دي استثناء  اكيد  في الوسط يعني لو لو هو في موجود ده فعلا في الوسط فده استثناء  اه  انما ,">kyd AlwAsTp wAlmHswbyp dy AstvnA' >kyd fy AlwsT yEny lw lw hw fy mwjwd dh fElA fy AlwsT fdh AstvnA' |h <nmA  
","tensor([ 9.2773e-03,  1.0620e-02,  1.3916e-02,  ..., -2.1667e-03,
         3.0518e-05,  2.5635e-03])","[ 0.15569861  0.17764933  0.23152839 ... -0.03138145  0.00453792
  0.04594497]",107328,"[6, 28, 35, 14, 0, 0, 6, 29, 33, 6, 18, 22, 8, 0, 33, 6, 29, 30, 12, 18, 33, 7, 35, 8, 0, 14, 35, 0, 6, 18, 9, 10, 31, 6, 3, 0, 0, 6, 28, 35, 14, 0, 0, 26, 35, 0, 6, 29, 33, 18, 22, 0, 35, 24, 31, 35, 0, 29, 33, 0, 29, 33, 0, 32, 33, 0, 26, 35, 0, 30, 33, 11, 33, 14, 0, 14, 32, 0, 26, 24, 29, 6, 0, 26, 35, 0, 6, 29, 33, 18, 22, 0, 26, 14, 32, 0, 6, 18, 9, 10, 31, 6, 3, 0, 0, 6, 32, 0, 0, 6, 31, 30, 6, 0]"
2101,comedy_81_first_12min,161.149,170.452,في الاخر الممثل الشاطر بياخد  صوت الصوت بعدين ,"fy Al|xr Almmvl Al$ATr byAxd Swt AlSwt bEdyn  
","tensor([-0.0024, -0.0019,  0.0001,  ...,  0.0013,  0.0010,  0.0009])","[-0.0245607  -0.01776415  0.00548718 ...  0.0197957   0.01621857
  0.01478772]",148848,"[26, 35, 0, 6, 29, 6, 13, 16, 0, 6, 29, 30, 30, 10, 29, 0, 6, 29, 19, 6, 22, 16, 0, 7, 35, 6, 13, 14, 0, 0, 20, 33, 9, 0, 6, 29, 20, 33, 9, 0, 7, 24, 14, 35, 31, 0]"
2102,comedy_81_first_12min,170.452,180.544,طب تحب نبتدي من جرجا تاني ونعيد ولا  اتفضل لا حضرتك لا اتفضل حضرتك حضرتك بتقول ايه اتفضل اتفضل انا اسف  لا ما هو  انا اسف معلش عشان الصوت بس عمل لي   لا لما الصوت يقلقني حاقول لك ,"Tb tHb nbtdy mn jrjA tAny wnEyd wlA <tfDl lA HDrtk lA <tfDl HDrtk HDrtk btqwl <yh <tfDl <tfDl >nA |sf lA mA hw >nA |sf mEl$ E$An AlSwt bs Eml ly @@LAT(distortion) lA lmA AlSwt yqlqny H>qwl lk  
","tensor([ 0.0006,  0.0008,  0.0009,  ..., -0.0017, -0.0035, -0.0024])","[ 0.01837298  0.02337991  0.02409518 ... -0.0352727  -0.07747396
 -0.05172404]",161472,"[22, 7, 0, 9, 12, 7, 0, 31, 7, 9, 14, 35, 0, 30, 31, 0, 11, 16, 11, 6, 0, 9, 6, 31, 35, 0, 33, 31, 24, 35, 14, 0, 33, 29, 6, 0, 0, 6, 9, 26, 21, 29, 0, 29, 6, 0, 12, 21, 16, 9, 28, 0, 29, 6, 0, 6, 9, 26, 21, 29, 0, 12, 21, 16, 9, 28, 0, 12, 21, 16, 9, 28, 0, 7, 9, 27, 33, 29, 0, 6, 35, 32, 0, 6, 9, 26, 21, 29, 0, 6, 9, 26, 21, 29, 0, 6, 31, 6, 0, 6, 18, 26, 0, 0, 29, 6, 0, 30, 6, 0, 32, 33, 0, 0, 6, 31, 6, 0, 6, 18, 26, 0, 30, 24, 29, 19, 0, 24, 19, 6, 31, 0, 6, 29, 20, 33, 9, 0, 7, 18, 0, 24, 30, 29, 0, 29, 35, 0, 0, 0, 29, 6, 0, 29, 30, 6, 0, 6, 29, 20, 33, 9, 0, 35, 27, 29, 27, 31, 35, 0, 12, 6, 27, 33, 29, 0, 29, 28, 0]"
2103,comedy_81_first_12min,180.544,187.612,لا عمل لي انا   ما هو لما يقلقني انا اللي باكلمك كنت حضرتك مش انت اللي بتتكلم  اه انا مش سامعك انا مش سامعك ال ا خطف ودني ,"lA Eml ly >nA @@LAT(distortion) mA hw lmA yqlqny >nA Ally b>klmk knt HDrtk m$ >nt Ally bttklm |h >nA m$ sAmEk >nA m$ sAmEk Al > xTf wdny  
","tensor([-0.0027, -0.0020, -0.0027,  ...,  0.0110,  0.0047,  0.0025])","[-0.05103114 -0.03605637 -0.05298436 ...  0.239349    0.10652939
  0.05965188]",113088,"[29, 6, 0, 24, 30, 29, 0, 29, 35, 0, 6, 31, 6, 0, 0, 0, 30, 6, 0, 32, 33, 0, 29, 30, 6, 0, 35, 27, 29, 27, 31, 35, 0, 6, 31, 6, 0, 6, 29, 29, 35, 0, 7, 6, 28, 29, 30, 28, 0, 28, 31, 9, 0, 12, 21, 16, 9, 28, 0, 30, 19, 0, 6, 31, 9, 0, 6, 29, 29, 35, 0, 7, 9, 9, 28, 29, 30, 0, 0, 6, 32, 0, 6, 31, 6, 0, 30, 19, 0, 18, 6, 30, 24, 28, 0, 6, 31, 6, 0, 30, 19, 0, 18, 6, 30, 24, 28, 0, 6, 29, 0, 6, 0, 13, 22, 26, 0, 33, 14, 31, 35, 0]"
2104,comedy_81_first_12min,187.612,197.840,ال الموبايل خطف ودني  ماشي ماشي اوكي  حضرتك كنت بتقول ايه  ا لا المحسوبية مش موجودة قوي ولا ال ولا الكلام اللي حضرتك بتقوله ولا الواسطة ولا الكلام ده يعني ولا ,"Al AlmwbAyl xTf wdny mA$y mA$y >wky HDrtk knt btqwl <yh | lA AlmHswbyp m$ mwjwdp qwy wlA Al wlA AlklAm Ally HDrtk btqwlh wlA AlwAsTp wlA AlklAm dh yEny wlA  
","tensor([ 0.0026, -0.0002, -0.0032,  ..., -0.0166, -0.0175, -0.0162])","[ 4.0725071e-02  2.1860702e-04 -4.2465623e-02 ... -2.3367356e-01
 -2.4717571e-01 -2.2801135e-01]",163648,"[6, 29, 0, 6, 29, 30, 33, 7, 6, 35, 29, 0, 13, 22, 26, 0, 33, 14, 31, 35, 0, 0, 30, 6, 19, 35, 0, 30, 6, 19, 35, 0, 6, 33, 28, 35, 0, 0, 12, 21, 16, 9, 28, 0, 28, 31, 9, 0, 7, 9, 27, 33, 29, 0, 6, 35, 32, 0, 0, 6, 0, 29, 6, 0, 6, 29, 30, 12, 18, 33, 7, 35, 8, 0, 30, 19, 0, 30, 33, 11, 33, 14, 8, 0, 27, 33, 35, 0, 33, 29, 6, 0, 6, 29, 0, 33, 29, 6, 0, 6, 29, 28, 29, 6, 30, 0, 6, 29, 29, 35, 0, 12, 21, 16, 9, 28, 0, 7, 9, 27, 33, 29, 32, 0, 33, 29, 6, 0, 6, 29, 33, 6, 18, 22, 8, 0, 33, 29, 6, 0, 6, 29, 28, 29, 6, 30, 0, 14, 32, 0, 35, 24, 31, 35, 0, 33, 29, 6, 0]"
2105,comedy_81_first_12min,197.840,206.381,الموهوب بيفرض نفسه في الاخر  لا يصح الا الصحيح في الاخر  برافو عليك  اولا متشكرين قوي يا استاذ احمد سلامة ان انا يعني حامثل مع حضرتك ,"Almwhwb byfrD nfsh fy Al|xr lA ySH <lA AlSHyH fy Al|xr brAfw Elyk >wlA mt$kryn qwy yA >stA* >Hmd slAmp <n >nA yEny H>mvl mE HDrtk  
","tensor([-0.0139, -0.0150, -0.0162,  ..., -0.0046, -0.0053, -0.0114])","[-0.22346677 -0.24242622 -0.26138565 ... -0.07179121 -0.0837656
 -0.18255429]",136656,"[6, 29, 30, 33, 32, 33, 7, 0, 7, 35, 26, 16, 21, 0, 31, 26, 18, 32, 0, 26, 35, 0, 6, 29, 6, 13, 16, 0, 0, 29, 6, 0, 35, 20, 12, 0, 6, 29, 6, 0, 6, 29, 20, 12, 35, 12, 0, 26, 35, 0, 6, 29, 6, 13, 16, 0, 0, 7, 16, 6, 26, 33, 0, 24, 29, 35, 28, 0, 0, 6, 33, 29, 6, 0, 30, 9, 19, 28, 16, 35, 31, 0, 27, 33, 35, 0, 35, 6, 0, 6, 18, 9, 6, 15, 0, 6, 12, 30, 14, 0, 18, 29, 6, 30, 8, 0, 6, 31, 0, 6, 31, 6, 0, 35, 24, 31, 35, 0, 12, 6, 30, 10, 29, 0, 30, 24, 0, 12, 21, 16, 9, 28, 0]"
2106,comedy_81_first_12min,206.381,214.700,وانا مبسوط قوي على فكرة ان انا جاي النهارده وحامثل مع حضرتك وده شيء يعني يزيدني افتخار كتير يعني فكنت عايز اسال يا استاذ احمد سلامة انت مثلت قبل اكده ,"w>nA mbswT qwy ElY fkrp <n >nA jAy AlnhArdh wH>mvl mE HDrtk wdh $y' yEny yzydny AftxAr ktyr yEny fknt EAyz >s>l yA >stA* >Hmd slAmp >nt mvlt qbl <kdh  
","tensor([-0.0084, -0.0194, -0.0156,  ..., -0.0031, -0.0009, -0.0003])","[-1.4182022e-01 -3.3681986e-01 -2.6967123e-01 ... -4.8349332e-02
 -1.0746098e-02 -2.3166360e-06]",133104,"[33, 6, 31, 6, 0, 30, 7, 18, 33, 22, 0, 27, 33, 35, 0, 24, 29, 34, 0, 26, 28, 16, 8, 0, 6, 31, 0, 6, 31, 6, 0, 11, 6, 35, 0, 6, 29, 31, 32, 6, 16, 14, 32, 0, 33, 12, 6, 30, 10, 29, 0, 30, 24, 0, 12, 21, 16, 9, 28, 0, 33, 14, 32, 0, 19, 35, 3, 0, 35, 24, 31, 35, 0, 35, 17, 35, 14, 31, 35, 0, 6, 26, 9, 13, 6, 16, 0, 28, 9, 35, 16, 0, 35, 24, 31, 35, 0, 26, 28, 31, 9, 0, 24, 6, 35, 17, 0, 6, 18, 6, 29, 0, 35, 6, 0, 6, 18, 9, 6, 15, 0, 6, 12, 30, 14, 0, 18, 29, 6, 30, 8, 0, 6, 31, 9, 0, 30, 10, 29, 9, 0, 27, 7, 29, 0, 6, 28, 14, 32, 0]"
2107,comedy_81_first_12min,214.700,221.344,ا لا الحقيقة انا لسة باجرب يعني لسة في الاول باحاول يعني ,"| lA AlHqyqp >nA lsp b>jrb yEny lsp fy Al>wl b>HAwl yEny  
","tensor([-9.1553e-05,  1.0376e-03,  2.2888e-03,  ...,  1.5045e-02,
         6.4392e-03,  1.2085e-02])",[0.00374449 0.021368   0.04089675 ... 0.23999476 0.10567505 0.1937926 ],106304,"[6, 0, 29, 6, 0, 6, 29, 12, 27, 35, 27, 8, 0, 6, 31, 6, 0, 29, 18, 8, 0, 7, 6, 11, 16, 7, 0, 35, 24, 31, 35, 0, 29, 18, 8, 0, 26, 35, 0, 6, 29, 6, 33, 29, 0, 7, 6, 12, 6, 33, 29, 0, 35, 24, 31, 35, 0]"
